Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
53,47173,2,2,70,756,35,35,35.0,0.0,378,378,378.0,0.0,17510.01632,84.79426791,15724.33333,27229.28208,47166,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,42.39713395,42.39713395,35,378,172.2,187.8688372,35294.7,0,0,0,0,0,0,0,0,1,215.25,35.0,378.0,40,0,0,0,0,0,0,2,70,2,756,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,85603850,6,7,365,11595,353,0,60.83333333,143.1620294,5792,0,1656.428571,2429.118623,139.7133423,0.151862329,7133654167,24400000.0,84600000,2,85600000,17100000.0,37700000.0,84600000,315,85600000,14300000.0,34900000.0,85600000,2,0,0,0,0,184,232,0.070090306,0.081772023,0,5792,854.7142857,1850.305564,3423630681,1,0,0,0,0,0,0,0,1,920.4615385,60.83333333,1656.428571,184,0,0,0,0,0,0,6,365,7,11595,0,235,2,20,11972.0,0.0,11972,11972,84600000.0,0.0,84600000,84600000
80,115007255,7,5,407,11595,407,0,58.14285714,153.8315405,10136,0,2319.0,4414.366206,104.3586337,0.104341244,10500000.0,29700000.0,98900000,1,115000000,19200000.0,39600000.0,98900000,1,26350,6587.5,7828.633022,15991,82,0,0,0,0,240,168,0.060865725,0.043475518,0,10136,923.2307692,2797.623311,7826696192,0,0,0,0,1,0,0,0,0,1000.166667,58.14285714,2319.0,240,0,0,0,0,0,0,7,407,5,11595,274,235,1,32,2.0,0.0,2,2,57500000.0,58600000.0,98900000,16000000
53,86894,1,1,45,151,45,45,45.0,0.0,151,151,151.0,0.0,2255.621792,23.0165489,86894.0,0.0,86894,86894,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.50827445,11.50827445,45,151,80.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,120.5,45.0,151.0,20,0,0,0,0,0,0,1,45,1,151,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,218,2,2,72,128,36,36,36.0,0.0,64,64,64.0,0.0,917431.1927,18348.62385,72.66666667,87.64321613,170,0,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,64,64,9174.311927,9174.311927,36,64,47.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,59.0,36.0,64.0,64,0,0,0,0,0,0,2,72,2,128,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
65468,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,1120,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,2562673,9,11,703,3950,267,0,78.11111111,103.3022803,1448,0,359.0909091,569.9183195,1815.682297,7.80435116,134877.5263,316464.4514,1266072,4,2464038,308004.75,500801.0612,1361546,194,2467223,246722.3,415378.9502,1266072,4,0,0,0,0,296,360,3.511958022,4.292393138,0,1448,221.5714286,434.4990876,188789.4571,0,0,0,1,0,0,0,0,1,232.65,78.11111111,359.0909091,296,0,0,0,0,0,0,9,703,11,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0
80,1855479,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6269.540103,4.311555129,265068.4286,700876.5706,1854507,4,768,384.0,473.7615434,719,49,1855431,463857.75,927099.5502,1854507,4,0,0,0,0,72,112,1.616833174,2.694721956,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,12079686,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.483508263,0.413918044,3019921.5,6039191684,12100000,1,12100000,3019921.5,6039191684,12100000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.413918044,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,977.0,0.0,977,977,12100000.0,0.0,12100000,12100000
53,40345,1,1,55,85,55,55,55.0,0.0,85,85,85.0,0.0,3470.070641,49.57243772,40345.0,0.0,40345,40345,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,24.78621886,24.78621886,55,85,65.0,17.32050808,300.0,0,0,0,0,0,0,0,0,1,97.5,55.0,85.0,20,0,0,0,0,0,0,1,55,1,85,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
55709,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.0476190476,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23809.5238095238,23809.5238095238,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,175,310,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,5721874,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.048607502,1144374.8,2542015802,5691651,8,5721874,1907291333,3277351608,5691651,15096,15148,15148.0,0.0,15148,15148,0,0,0,0,136,80,0.699071668,0.349535834,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,1132335,6,2,294,328,49,49,49.0,0.0,164,164,164.0,0.0,549.3074046,7.065047005,161762.1429,371569.7331,1000243,3,1031987,206397.4,443985813,1000243,3,47,47.0,0.0,47,47,0,0,0,0,168,40,5.298785253,1.766261751,49,164,74.55555556,50.71023346,2571.527778,0,0,0,0,0,0,0,0,0,83875,49.0,164.0,168,0,0,0,0,0,0,6,294,2,328,-1,-1,5,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5347747,8,6,610,4032,342,0,76.25,125.2913747,1460,0,672.0,724.1985915,868.0290971,2.617924894,411365.1538,1386103619,5018926,3,5347747,763963.8571,1878982452,5018926,3,52397,10479.4,12714.77111,24368,92,0,0,0,0,172,128,1.495957082,1.121967812,0,1460,309.4666667,537.964134,289405.4095,0,0,0,1,0,0,0,0,0,331.5714286,76.25,672.0,172,0,0,0,0,0,0,8,610,6,4032,8192,4913,7,20,328818.0,0.0,328818,328818,5018926.0,0.0,5018926,5018926
443,60357043,13,13,1111,3942,722,0,85.46153846,201.2910891,1615,0,303.2307692,587.7678331,83.7184817,0.430769943,2414281.72,4319484714,10000000,35,60400000,5029753583,5207980651,10100000,56,60300000,5022560833,5215923197,10100000,220,0,0,0,0,272,332,0.215384972,0.215384972,0,1615,187.1481481,437.496963,191403.5926,0,0,0,1,0,0,0,0,1,194.3461538,85.46153846,303.2307692,272,0,0,0,0,0,0,13,1111,13,3942,8192,115,12,20,114871.3333,73746.28547,265404,84543,9944610.0,126687.2346,10000000,9686285
53,21614,2,2,76,160,38,38,38.0,0.0,80,80,80.0,0.0,10918.84889,185.0652355,7204.666667,12433.83667,21562,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,92.53261775,92.53261775,38,80,54.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,68.5,38.0,80.0,64,0,0,0,0,0,0,2,76,2,160,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,63181562,18,14,746,5720,417,0,41.44444444,108.4805335,2896,0,408.5714286,817.7447142,102.3399833,0.506476874,2038114903,3984930115,10000000,25,63200000,3716562471,4843998381,10100000,104,63100000,4856100538,5041369113,10100000,189,0,0,0,0,584,456,0.284893241,0.221583632,0,2896,195.9393939,558.8560268,312320.0587,0,0,0,1,0,0,0,0,0,202.0625,41.44444444,408.5714286,584,0,0,0,0,0,0,18,746,14,5720,29200,114,3,32,460003.3333,1003206983,2507791,50309,10000000.0,12984.46624,10000000,10000000
